Date,Ticker,Adj Close,return_1d,return_5d,return_10d,return_20d,return_60d,MA5_ratio,MA10_ratio,MA20_ratio,MA50_ratio,MA200_ratio,RSI,MACD_pct,MACD_signal_pct,ATR_pct,volatility_20d,volume_change,volume_ratio
2026-08-06,NKE,42.0,-0.010600724495918534,-0.006857434600358814,0.02464011417847245,-0.01823279106016129,-0.00033458228922023103,-0.0015689536417519134,-0.006458021775583966,-0.016911460003337653,-0.030543467495940724,-0.21372915154579997,41.12904249195049,-0.007644020714619126,-0.0070479168402834465,0.029523804074242002,0.02143956615521779,-0.17829559139103424,0.9866076342599953
2026-08-06,IBM,231.7674102783203,-0.010554465950784575,0.05271931131068741,0.12959111088304764,-0.20951575081517293,0.04419586221195804,0.010992132595422532,0.032574518081984305,0.02960502983223412,-0.10012955493907327,-0.12704379261695398,70.0308758864102,-0.033320104927743795,-0.04674784931429998,0.03428029536539259,0.06180136083949698,-0.25787075031867157,0.30565220330499343
2026-08-06,DIS,104.68000030517578,0.028694949957215776,0.08860229116675455,0.12765267952582193,0.08848915772339572,0.007277546664145262,0.049002899536876976,0.0638427522551599,0.0751572635743325,0.06193277026090893,0.009912743613205155,65.8239423982078,0.0061975575351600415,-0.002377501757444826,0.02410750082990333,0.01870362201152551,-0.3249459368542458,1.176658319522642
2026-08-06,PG,146.97000122070312,0.0011580256499408303,0.02090854658557051,0.00746501971610769,0.008288275160476477,0.03283436766972714,0.004936820446409973,0.0023734367239713894,-5.830849218368961e-05,0.0016602839932500224,0.007363075441987776,44.83532064244706,-0.001220808234822643,-0.0006256960390428745,0.023912748067856354,0.012047046106868898,-0.10115550634144344,1.0370865471064212
2026-08-06,MCD,276.260009765625,0.008248210823448954,0.02913130402733355,0.051217742001038236,-0.0008317858760639174,0.01286828342402635,0.019808498129272767,0.02209497331501531,0.026403178199718713,0.008651359866624464,-0.07034819620707666,61.1473493478311,-0.0023417682277424865,-0.006286792712595839,0.01995531110184452,0.01466125730221068,-0.11735388352564236,0.9073569775577203
2026-08-06,CVX,187.59283447265625,0.015127895002110536,-0.016015845446231025,-0.026694852791571133,0.08721627576582835,0.03368613285979505,-0.010355137114463564,-0.010608690717182734,0.0028166156181110846,0.035377771168533245,0.08632145454653162,52.49257776240378,0.01493130925127992,0.01690896672402997,0.02660779189172846,0.015975959877606007,-0.13055952352129385,0.957218959122175
2026-08-06,T,23.709999084472656,0.028187321491063733,0.021542439453799744,0.03266550652901423,0.14199007318882728,-0.03387729575101239,0.013334452406865704,-0.0010533209423306822,0.03822740703158867,0.05252945190466174,-0.036194809375789005,65.7807115290235,0.016465570863606796,0.01392044560516435,0.03289750160648476,0.020611010092408007,-0.2861060630102782,0.6159340222909185
2026-08-06,JPM,356.29998779296875,-0.008183950900032433,0.015533651402716897,0.01829092314410774,0.062091950089336656,0.19301702285630973,0.00225596135702566,0.006562541913207154,0.022817435421970567,0.07612496418812076,0.1475341165885078,64.97829668198159,0.019869145418817187,0.020154237513383286,0.019189287618804857,0.013147952326615683,0.10448809184932162,0.711937096178358
2026-08-06,MMM,179.92237854003906,-0.007524165488714263,0.026353183421070847,0.0655699972383399,0.16331920578856085,0.26722894606519776,0.006460628540046143,0.012324291910013718,0.06011281234671362,0.1086068373281257,0.13879967099859614,75.9383928503402,0.03184218240349175,0.027542947919597518,0.030010352224105936,0.021319982448569662,-0.0665542769185663,0.6608203824300133
2026-08-06,JNJ,255.7188262939453,-0.002367999462811299,0.004534458141572939,-0.008832379314847816,-0.008182082994171447,0.16722183358448528,0.003624327767147495,-0.010736404778396214,0.00174447637572972,0.039696915928414844,0.1363672759944512,55.01275888439748,0.009526927104272484,0.01361557117799762,0.02551632118866959,0.014780517568399692,0.07094521521490593,0.8559923042441501
2026-08-06,MRK,128.3699951171875,0.0003116440860451153,-0.010940736901147718,-0.016171065906206428,0.026385187738189764,0.1618721529294651,-0.0012759502788123323,-0.009849855748731762,0.005967436283889294,0.03972444163666666,0.1534765271305243,52.618882262373276,0.012045085841867958,0.015283285176567208,0.024872303429757638,0.015365115523091666,-0.3285310277187937,0.7947010165212883
2026-08-06,INTC,99.80999755859375,-0.012368890067261828,0.09524855225264717,-0.004190419877011742,-0.1131153656777446,-0.22890918050024878,0.033379569216380744,0.07759410557993895,0.025101143779970414,-0.10121406908178376,0.46207907390479663,54.23849025025148,-0.04575532270136448,-0.05859414176051376,0.07738274142179848,0.0552751685726951,-0.08549521949117211,0.6827465597794175
2026-08-06,MSFT,498.9207458496094,0.025437939328646575,0.10809122568578777,0.3099742879054279,0.3004994891831967,0.21393549462088868,0.0274614157911115,0.1262445007468278,0.19557696996033536,0.23341328213707202,0.1573551105219131,82.37267581428057,0.050952335332784864,0.02692609805525502,0.036546795147467316,0.03850786697501772,0.09142559353557611,0.9208703230923999
2026-08-06,GE,374.54998779296875,-0.017496493904769816,0.054951494982229177,0.07320913407727425,0.0431984705852253,0.24685602813916918,0.0057463286388768076,0.02710703911772483,0.049134648302753714,0.06832300861526819,0.18543058385193079,65.82964917164118,0.01694752533066285,0.011075427533485173,0.027938282940868236,0.01933766328566239,0.12405087319665897,0.9117843683476426
2026-08-06,XOM,153.84384155273438,0.021169937932562055,-0.013569508435766209,-0.0130664341900395,0.12643679958778287,0.04149499623629205,0.004241610034473542,-0.0006454173066695601,0.023021969279367616,0.057803470245782584,0.11456274886844309,64.40678667983933,0.018478885285524584,0.018778753179241315,0.027186463929680514,0.014695894524591843,-0.028493150684931523,0.8375227330973098
