Date,0
2022-01-04,-0.018261508559799244
2022-01-05,-0.01249028314459577
2022-01-06,-0.012061624416180416
2022-01-07,-0.005713039685996457
2022-01-10,-0.0012722051996817418
2022-01-11,0.004935129927406967
2022-01-12,0.008552712610428115
2022-01-13,-0.019623833511751787
2022-01-14,-0.004635742313722435
2022-01-18,-0.016455877770235938
2022-01-19,-0.014055803805496647
2022-01-20,-0.01330522520187305
2022-01-21,-0.00845285577174193
2022-01-24,0.013159657600458674
2022-01-25,-0.009839660510686632
2022-01-26,-0.005386972736862949
2022-01-27,0.0030066641505632763
2022-01-28,0.032883864942190755
2022-01-31,0.018684461715404277
2022-02-01,0.0066906631346703715
2022-02-02,0.004841355389638702
2022-02-03,-0.01523994395755035
2022-02-04,-0.010323940659816122
2022-02-07,0.0014729139867988295
2022-02-08,0.006532863940532652
2022-02-09,0.00805167859136735
2022-02-10,-0.010648993404469453
2022-02-11,-0.0025496955403453425
2022-02-14,-0.004150387098781794
2022-02-15,0.008224582796119373
2022-02-16,-0.00433449607983305
2022-02-17,-0.016353811849371125
2022-02-18,-0.007381934434553816
2022-02-22,-0.02482959662189843
2022-02-23,-0.009882349273216406
2022-02-24,0.018236465116221456
2022-02-25,0.011449457276326402
2022-02-28,-0.005824717956885661
2022-03-01,-0.009313233104436103
2022-03-02,0.022068404127346897
2022-03-03,-0.009164534803865365
2022-03-04,-0.01566718904358877
2022-03-07,-0.04073693706954218
2022-03-08,-0.018812444706037712
2022-03-09,0.022603592450335608
2022-03-10,-0.007436938097922008
2022-03-11,-0.006064276970006222
2022-03-14,-0.002088489966819429
2022-03-15,0.022549910958084673
2022-03-16,0.023790538109911497
2022-03-17,0.016242391859890626
2022-03-18,0.0027800975998610866
2022-03-21,0.009952511885563675
2022-03-22,0.006495190757410452
2022-03-23,-0.0050082419211475715
2022-03-24,0.001939143295716761
2022-03-25,0.0027925378462942962
2022-03-28,-0.0013865114292862524
2022-03-29,0.009020763490432904
2022-03-30,0.0005224378410007002
2022-03-31,-0.022633086905280098
2022-04-01,-0.006620375331612194
2022-04-04,0.008856502506485064
2022-04-05,-0.012653247335473239
2022-04-06,-0.0073637733242223335
2022-04-07,0.0028294362116931815
2022-04-08,0.005048441927629765
2022-04-11,-0.012262374828611255
2022-04-12,-0.00243403001974396
2022-04-13,0.004590279424635524
2022-04-14,-0.011115452791750524
2022-04-18,0.00022546834107006752
2022-04-19,0.01855173028691315
2022-04-20,0.022227895001929898
2022-04-21,-0.005814174659197979
2022-04-22,-0.02317045474548929
2022-04-25,6.759263044786579e-05
2022-04-26,-0.015479482219580953
2022-04-27,0.016924879135689075
2022-04-28,0.0209192311629125
2022-04-29,-0.029291777121135176
2022-05-02,0.01287833963148266
2022-05-03,0.01159020603576133
2022-05-04,0.03348947730223362
2022-05-05,-0.029334379502187424
2022-05-06,-0.011099655139999998
2022-05-09,-0.02108040894705021
2022-05-10,0.004219416372481577
2022-05-11,-0.015980021515356713
2022-05-12,-0.00719111132641681
2022-05-13,0.028255332246380993
2022-05-16,-0.009372684148284738
2022-05-17,0.02887664762192399
2022-05-18,-0.03726401809531288
2022-05-19,-0.013940230903129236
2022-05-20,0.009474613039851087
2022-05-23,0.02129746847233993
2022-05-24,0.0016515027424537365
2022-05-25,-0.0015947159820226542
2022-05-26,0.023868747105861843
2022-05-27,0.021079774224498804
2022-05-31,-0.001962601706257616
2022-06-01,-0.004580959529412509
2022-06-02,0.013817745407801452
2022-06-03,-0.01588155495618737
2022-06-06,0.0002357826477012992
2022-06-07,0.008995602377189327
2022-06-08,-0.007834947798645464
2022-06-09,-0.022617395668969142
2022-06-10,-0.021986860348249926
2022-06-13,-0.038607115940035075
2022-06-14,-0.004361605132032542
2022-06-15,0.012327022251943376
2022-06-16,-0.03661578749213712
2022-06-17,0.0017509105992281615
2022-06-21,0.030724014231262142
2022-06-22,-0.023105410645520297
2022-06-23,-0.010238805502859938
2022-06-24,0.027940339729276342
2022-06-27,0.007759256474184406
2022-06-28,-0.019078343297603717
2022-06-29,-0.01307194029917913
2022-06-30,-0.0071361114439605355
2022-07-01,-0.0019027656281999095
2022-07-05,-0.00010068111184680095
2022-07-06,-0.003953082296957344
2022-07-07,0.030428518753742306
2022-07-08,-0.004856294613875156
2022-07-11,-0.02281079321597901
2022-07-12,0.0003535496371691593
2022-07-13,-0.005898701202698198
2022-07-14,-0.011239287808692655
2022-07-15,0.021012463819363836
2022-07-18,0.008164906361223911
2022-07-19,0.03420365845525164
